"name","post_modified","post_date","byline","alt_text","description","place_name",
"iStock-1132874248.jpg","05/06/2019","05/06/2019","Photo Courtesy of iStock/Pollyana Ventura","New Mexico",,"New Mexico",
"MADEDG19v6W.jpg","04/10/2020","05/06/2019",,"Madison Region Economic Development magazine",,,
"RaleighNC-DowntownDusk.jpg","05/07/2019","05/07/2019","iStock/traveler1116","Raleigh NC",,"Raleigh",
"RaleighNC-ResidentialNeighborhood.jpg","05/07/2019","05/07/2019","iStock/KenWiedemann","Raleigh NC",,"Raleigh",
"NM-SkiTaosValley.jpg","05/07/2019","05/07/2019","iStock/Alexandra D. Urban","Taos NM",,"Taos",
"AlbuquerqueNM-FarmAndTable.jpg","05/07/2019","05/07/2019","Photo Courtesy of Farm & Table","Albuquerque NM",,"Albuquerque",
"NM_Partnership_Logo_IconMiddleLong_Layout_FullColor_CMYK.jpg","05/07/2019","05/07/2019",,,,,
"KansasCityMO-DowntownCityscape.jpg","05/07/2019","05/07/2019","iStock/Sean Pavone","Kansas City MO",,"Kansas City",
"KansasCityMO-PowerAndLightSign.jpg","05/07/2019","05/07/2019","iStock/tomofbluesprings","Kansas City MO",,"Kansas City",
"KansasCityMO-PopUpShop.jpg","05/07/2019","05/07/2019","iStock/Lorraine Boogich","Kansas City MO",,"Kansas City",
"KansasCityMO-Streetcar.jpg","05/07/2019","05/07/2019","iStock/Matthew Endersbe","Kansas City MO",,"Kansas City",
"KansasCityMO-KauffmanCenter.jpg","05/07/2019","05/07/2019","iStock/tupungato","Kansas City MO",,"Kansas City",
"KansasCityMO-PowreAndLightDistrict.jpg","05/07/2019","05/07/2019","iStock/TriggerPhoto","Kansas City MO",,"Kansas City",
"KansasCityMO-RoyalsCelebration.jpg","05/07/2019","05/07/2019","iStock/TriggerPhoto","Kansas City MO",,"Kansas City",
"Muskegon19v1W.jpg","04/10/2020","05/09/2019",,"Muskegon Lakeshore, MI Magazine",,"Muskegon",
"MLCC-for-professional-printing.jpg","05/09/2019","05/09/2019",,"Muskegon Lakeshore Chamber",,"Muskegon",
"Muskegon19v1W.jpg","05/09/2019","05/09/2019",,,,,
"SpokaneWA-SpacemanExterior.jpg","05/13/2019","05/13/2019","Photo Courtesy of Spaceman Coffee","Spokane WA",,"Spokane",
"CincinnatiOH-CoffeeEmporium1.jpg","05/13/2019","05/13/2019","Photo Courtesy of Coffee Emporium","Cincinnati, OH",,"Cincinnati",
"ProvidenceRI-DavesInterior.jpg","05/13/2019","05/13/2019","Photo Courtesy of Dave's Coffee","Providence RI",,"Providence",
"AnnArborMI-Literati1.jpg","05/13/2019","05/13/2019","Photo Courtesy of Literati Coffee","Ann Arbor MI",,"Ann Arbor",
"TampaFL-CommuneCo1.jpg","05/13/2019","05/13/2019","Photo Courtesy of Commune + Co.","Tampa FL",,"Tampa",
"SacramentoCA-InsightCoffee2.jpg","05/13/2019","05/13/2019","Photo by Spencer Backman","Sacramento CA",,"Sacramento",
"BoiseID-SlowBySlow1.jpg","05/13/2019","05/13/2019","Photo Courtesy of Slow By Slow Coffee Bar","Boise ID",,"Boise",
"RenoNV-Hub2.jpg","05/13/2019","05/13/2019","Photo Courtesy of Hub Coffee Roasters","Reno NV",,"Reno",
"RenoNV-HubCoffee.jpg","05/13/2019","05/13/2019","Photo Courtesy of Hub Coffee Roasters","Reno NV",,"Reno",
"PortlandME-TandemCoffee2.jpg","05/13/2019","05/13/2019","Photo Courtesy of Tandem Coffee/Greta Rybus","Portland ME",,"Portland",
"Meridian19v1W.jpg","04/10/2020","05/13/2019",,"Livability Meridian, ID magazine",,,
"CRM ECONOMIC ALLIANCE logo PANTONES.png","05/13/2019","05/13/2019",,,,,
"NMEDG19_W.jpg","04/10/2020","05/14/2019",,"New Mexico Partnership Economic Development magazine",,,
"SiouxFallsSD-Downtown.jpg","05/14/2019","05/14/2019","Photo Courtesy of Sioux Falls Convention & Visitors Bureau","Sioux Falls SD",,"Sioux Falls",
"AmeniaNY-FourBrothersDriveIn.jpg","05/15/2019","05/15/2019","Photo Courtesy of Four Brothers Drive-In","Amenia NY",,"Amenia",
"CollegeStationTX-HarveyWashbangers.jpg","05/15/2019","05/15/2019","Photo Courtesy of Harvey Washbangers","College Station TX",,"College Station",
"AmeniaNY-FourBrothers.jpg","05/15/2019","05/15/2019","Photo Courtesy of Four Brothers Drive-In","Amenia NY",,"Amenia",
"iStock-1125277127.jpg","05/15/2019","05/15/2019","Courtesy of iStock","Muskegon, MI Neighborhoods",,"Muskegon",
"8651901SUB413.jpg","05/15/2019","05/15/2019","Courtesy of Paddle Muskegon","Muskegon, MI Outdoor Recreation",,"Muskegon",
"8651901SUB339.jpg","05/15/2019","05/15/2019","Courtesy of Michigan's Adventure","Muskegon, MI Attractions",,"Muskegon",
"8651901SUB073.jpg","05/15/2019","05/15/2019","Watch Muskegon","Muskegon, MI Arts Scene",,"Muskegon",
"8651901SUB552.jpg","05/15/2019","05/15/2019","Courtesy of The Deck BBQ & Beer","Muskegon, MI Restaurants",,"Muskegon",
"8651901SUB511.jpg","05/15/2019","05/15/2019","Courtesy of Greenridge Realty","Muskegon, MI Community",,"Muskegon",
"8651901SUB574.jpg","05/15/2019","05/15/2019","Courtesy of Tim Reilly/Visit Muskegon","Muskegon, MI Water Resources",,"Muskegon",
"8651901SUB380.jpg","05/16/2019","05/15/2019","Courtesy of Muskegon Community College","Muskegon, MI Schools",,"Muskegon",
"IrvineCA-SkylineWPalmTrees.jpg","05/16/2019","05/16/2019","iStock/MCCAIG","Irvine Ca",,"Irvine",
"CharlotteNC-DuskySunset.jpg","05/16/2019","05/16/2019","iStock/Sean Pavone","Charlotte NC",,"Charlotte",
"IndianapolisIN-AmericanFlagRoundabout.jpg","05/16/2019","05/16/2019","iStock/Sean Pavone","Indianapolis IN",,"Indianapolis",
"IndianapolisIN-DowntownBuildings.jpg","05/16/2019","05/16/2019","iStock/Sean Pavone","Indianapolis IN",,"Indianapolis",
"IndianapolisIN-DowntownWaterfront.jpg","05/16/2019","05/16/2019","iStock/Sean Pavone","Indianapolis IN",,"Indianapolis",
"GilbertAZ-TownSquare.jpg","05/16/2019","05/16/2019","iStock/DenisTangneyJr","Gilbert AZ",,"Gilbert",
"AtlanticCityNJ-Boardwalk.jpg","05/16/2019","05/16/2019","iStock/DenisTangneyJr","Atlantic City NJ",,"Atlantic City",
"8651901SUB037.jpg","05/16/2019","05/16/2019","Courtesy of Village of Fruitport","Muskegon, MI Neighborhoods",,"Muskegon",
"8640119SUB033.jpg","05/16/2019","05/16/2019","Photo by Chad Johnson/Country Jam USA","Eau Claire WI",,"Eau Claire",
"8640119SUB048.jpg","05/16/2019","05/16/2019","Photo Courtesy of TravelWisconsin.com","Eau Claire WI",,"Eau Claire",
"8640119SUB066.jpg","05/16/2019","05/16/2019","Photo by Ben Pierson/Wisconsin DNR","Eau Claire WI",,"Eau Claire",
"8640119SUB075.jpg","05/16/2019","05/16/2019","Photo by Jereme Rauckman","Eau Claire WI",,"Eau Claire",
"8640119SUB078.jpg","05/19/2019","05/19/2019","Photo by Tony Webster","Eau Claire WI",,"Eau Claire",
"8640119SUB118.jpg","05/19/2019","05/19/2019","Photo Courtesy of WideSpot Performing Arts","Eau Claire WI",,"Eau Claire",
"8640119SUB119.jpg","05/19/2019","05/19/2019","Photo Courtesy of Zymurgy Brewing","Eau Claire WI",,"Eau Claire",
